https://www.CryptoDataDownload.com
unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1612569600000,2021-02-06 00:00:00,BTC/USDT,38357.17,38937.78,38269.00,38779.44,18184.863,702262613.64869,156431
1612566000000,2021-02-05 23:00:00,BTC/USDT,37823.29,38393.93,37785.00,38362.65,6699.907,255351999.67095,75775
1612562400000,2021-02-05 22:00:00,BTC/USDT,37851.92,38015.72,37678.56,37823.28,5086.873,192714774.86455,65512
1612558800000,2021-02-05 21:00:00,BTC/USDT,37760.08,37969.00,37685.08,37851.92,4847.168,183328617.85786,63487
1612555200000,2021-02-05 20:00:00,BTC/USDT,37638.77,37812.74,37508.68,37760.09,5828.498,219588115.29385,65948
1612551600000,2021-02-05 19:00:00,BTC/USDT,37453.90,37700.00,37250.00,37638.22,10520.627,394743524.60329,97108
1612548000000,2021-02-05 18:00:00,BTC/USDT,37944.20,37981.50,37254.94,37453.90,8762.429,330036276.02438,100096
1612544400000,2021-02-05 17:00:00,BTC/USDT,37855.10,38004.64,37768.24,37938.35,5869.695,222440919.24714,70868
1612540800000,2021-02-05 16:00:00,BTC/USDT,38006.64,38199.77,37626.00,37855.58,14245.382,540963608.22632,137202
1612537200000,2021-02-05 15:00:00,BTC/USDT,38138.14,38380.00,37900.00,38006.64,11167.993,425808008.64083,115990
1612533600000,2021-02-05 14:00:00,BTC/USDT,38329.03,38369.31,38012.00,38138.52,9892.321,377797168.28664,105761
